Algorithm,swapRate,ReverseSortedRatio,ExecutionTime
M,0.000241,0.999521,28
Q,0.000241,0.999521,176
R,0.000241,0.999521,34
H,0.000242,0.999518,61
M,0.000242,0.999518,32
Q,0.000242,0.999518,364
R,0.000242,0.999518,33
H,0.000243,0.999516,61
M,0.000243,0.999516,28
Q,0.000243,0.999516,89
R,0.000243,0.999516,27
H,0.000244,0.999514,69
M,0.000244,0.999514,21
Q,0.000244,0.999514,101
R,0.000244,0.999514,26
H,0.000245,0.999512,58
M,0.000245,0.999512,27
Q,0.000245,0.999512,152
R,0.000245,0.999512,39
H,0.000246,0.999510,60
M,0.000246,0.999510,22
Q,0.000246,0.999510,255
R,0.000246,0.999510,26
H,0.000247,0.999508,61
M,0.000247,0.999508,32
Q,0.000247,0.999508,223
R,0.000247,0.999508,33
H,0.000248,0.999506,61
M,0.000248,0.999506,27
Q,0.000248,0.999506,180
R,0.000248,0.999506,26
H,0.000249,0.999504,59
M,0.000249,0.999504,21
Q,0.000249,0.999504,193
R,0.000249,0.999504,26
H,0.000250,0.999502,61
M,0.000250,0.999502,28
Q,0.000250,0.999502,146
R,0.000250,0.999502,38
H,0.000251,0.999501,61
M,0.000251,0.999501,27
Q,0.000251,0.999501,241
R,0.000251,0.999501,26
H,0.000252,0.999498,61
M,0.000252,0.999498,31
Q,0.000252,0.999498,150
R,0.000252,0.999498,34
H,0.000253,0.999496,55
M,0.000253,0.999496,27
Q,0.000253,0.999496,192
R,0.000253,0.999496,26
H,0.000254,0.999494,65
M,0.000254,0.999494,26
Q,0.000254,0.999494,158
R,0.000254,0.999494,30
H,0.000255,0.999492,63
M,0.000255,0.999492,24
Q,0.000255,0.999492,80
R,0.000255,0.999492,43
H,0.000256,0.999490,64
M,0.000256,0.999490,21
Q,0.000256,0.999490,199
R,0.000256,0.999490,26
H,0.000257,0.999488,67
M,0.000257,0.999488,30
Q,0.000257,0.999488,116
R,0.000257,0.999488,33
H,0.000258,0.999486,60
M,0.000258,0.999486,21
Q,0.000258,0.999486,134
R,0.000258,0.999486,33
H,0.000259,0.999484,69
M,0.000259,0.999484,22
Q,0.000259,0.999484,128
R,0.000259,0.999484,33
H,0.000260,0.999482,64
M,0.000260,0.999482,23
Q,0.000260,0.999482,199
R,0.000260,0.999482,38
H,0.000261,0.999480,55
M,0.000261,0.999480,22
Q,0.000261,0.999480,196
R,0.000261,0.999480,29
H,0.000262,0.999478,61
M,0.000262,0.999478,32
Q,0.000262,0.999478,182
R,0.000262,0.999478,26
H,0.000263,0.999476,61
M,0.000263,0.999476,33
Q,0.000263,0.999476,228
R,0.000263,0.999476,33
H,0.000264,0.999474,69
M,0.000264,0.999474,21
Q,0.000264,0.999474,133
R,0.000264,0.999474,26
H,0.000265,0.999472,62
M,0.000265,0.999472,26
Q,0.000265,0.999472,147
R,0.000265,0.999472,39
H,0.000266,0.999470,60
M,0.000266,0.999470,28
Q,0.000266,0.999470,150
R,0.000266,0.999470,33
H,0.000267,0.999467,55
M,0.000267,0.999467,32
Q,0.000267,0.999467,203
R,0.000267,0.999467,33
H,0.000268,0.999465,67
M,0.000268,0.999465,21
Q,0.000268,0.999465,228
R,0.000268,0.999465,31
H,0.000269,0.999462,69
M,0.000269,0.999462,22
Q,0.000269,0.999462,221
R,0.000269,0.999462,26
H,0.000270,0.999460,60
M,0.000270,0.999460,21
Q,0.000270,0.999460,303
R,0.000270,0.999460,39
H,0.000271,0.999459,66
M,0.000271,0.999459,22
Q,0.000271,0.999459,195
R,0.000271,0.999459,33
H,0.000272,0.999456,61
M,0.000272,0.999456,24
Q,0.000272,0.999456,198
R,0.000272,0.999456,33
H,0.000273,0.999454,60
M,0.000273,0.999454,25
Q,0.000273,0.999454,114
R,0.000273,0.999454,33
H,0.000274,0.999452,70
M,0.000274,0.999452,21
Q,0.000274,0.999452,259
R,0.000274,0.999452,26
H,0.000275,0.999450,60
M,0.000275,0.999450,27
Q,0.000275,0.999450,92
R,0.000275,0.999450,39
H,0.000276,0.999448,60
M,0.000276,0.999448,22
Q,0.000276,0.999448,193
R,0.000276,0.999448,26
H,0.000277,0.999446,63
M,0.000277,0.999446,32
Q,0.000277,0.999446,191
R,0.000277,0.999446,26
H,0.000278,0.999444,66
M,0.000278,0.999444,22
Q,0.000278,0.999444,161
R,0.000278,0.999444,26
H,0.000279,0.999442,77
M,0.000279,0.999442,28
Q,0.000279,0.999442,118
R,0.000279,0.999442,25
H,0.000280,0.999440,66
M,0.000280,0.999440,28
Q,0.000280,0.999440,162
R,0.000280,0.999440,40
H,0.000281,0.999439,65
M,0.000281,0.999439,23
Q,0.000281,0.999439,151
R,0.000281,0.999439,25
H,0.000282,0.999436,67
M,0.000282,0.999436,32
Q,0.000282,0.999436,138
R,0.000282,0.999436,26
H,0.000283,0.999434,67
M,0.000283,0.999434,21
Q,0.000283,0.999434,168
R,0.000283,0.999434,36
H,0.000284,0.999432,75
M,0.000284,0.999432,28
Q,0.000284,0.999432,884
R,0.000284,0.999432,216
H,0.000285,0.999430,258
M,0.000285,0.999430,72
Q,0.000285,0.999430,258
R,0.000285,0.999430,61
H,0.000286,0.999428,99
M,0.000286,0.999428,46
Q,0.000286,0.999428,236
R,0.000286,0.999428,29
H,0.000287,0.999426,87
M,0.000287,0.999426,51
Q,0.000287,0.999426,263
R,0.000287,0.999426,67
H,0.000288,0.999424,82
M,0.000288,0.999424,32
Q,0.000288,0.999424,213
R,0.000288,0.999424,36
H,0.000289,0.999423,78
M,0.000289,0.999423,43
Q,0.000289,0.999423,280
R,0.000289,0.999423,42
H,0.000290,0.999420,73
M,0.000290,0.999420,30
Q,0.000290,0.999420,192
R,0.000290,0.999420,47
H,0.000291,0.999419,77
M,0.000291,0.999419,25
Q,0.000291,0.999419,293
R,0.000291,0.999419,36
H,0.000292,0.999416,79
M,0.000292,0.999416,37
Q,0.000292,0.999416,212
R,0.000292,0.999416,37
H,0.000293,0.999414,74
M,0.000293,0.999414,32
Q,0.000293,0.999414,202
R,0.000293,0.999414,38
H,0.000294,0.999412,93
M,0.000294,0.999412,31
Q,0.000294,0.999412,194
R,0.000294,0.999412,37
H,0.000295,0.999410,87
M,0.000295,0.999410,29
Q,0.000295,0.999410,205
R,0.000295,0.999410,55
H,0.000296,0.999408,61
M,0.000296,0.999408,26
Q,0.000296,0.999408,273
R,0.000296,0.999408,39
H,0.000297,0.999406,70
M,0.000297,0.999406,77
Q,0.000297,0.999406,184
R,0.000297,0.999406,30
H,0.000298,0.999404,71
M,0.000298,0.999404,34
Q,0.000298,0.999404,157
R,0.000298,0.999404,32
H,0.000299,0.999403,71
M,0.000299,0.999403,32
Q,0.000299,0.999403,142
R,0.000299,0.999403,30
H,0.000300,0.999401,70
M,0.000300,0.999401,27
Q,0.000300,0.999401,194
R,0.000300,0.999401,43
H,0.000301,0.999399,65
M,0.000301,0.999399,40
Q,0.000301,0.999399,119
R,0.000301,0.999399,27
H,0.000302,0.999397,68
M,0.000302,0.999397,32
Q,0.000302,0.999397,106
R,0.000302,0.999397,31
H,0.000303,0.999394,72
M,0.000303,0.999394,21
Q,0.000303,0.999394,274
R,0.000303,0.999394,32
H,0.000304,0.999392,69
M,0.000304,0.999392,26
Q,0.000304,0.999392,166
R,0.000304,0.999392,32
H,0.000305,0.999392,64
M,0.000305,0.999392,22
Q,0.000305,0.999392,138
R,0.000305,0.999392,44
H,0.000306,0.999389,65
M,0.000306,0.999389,22
Q,0.000306,0.999389,169
R,0.000306,0.999389,26
H,0.000307,0.999387,60
M,0.000307,0.999387,31
Q,0.000307,0.999387,230
R,0.000307,0.999387,39
H,0.000308,0.999384,80
M,0.000308,0.999384,24
Q,0.000308,0.999384,118
R,0.000308,0.999384,43
H,0.000309,0.999382,62
M,0.000309,0.999382,26
Q,0.000309,0.999382,122
R,0.000309,0.999382,26
H,0.000310,0.999380,61
M,0.000310,0.999380,22
Q,0.000310,0.999380,98
R,0.000310,0.999380,41
H,0.000311,0.999379,60
M,0.000311,0.999379,30
Q,0.000311,0.999379,189
R,0.000311,0.999379,37
H,0.000312,0.999376,60
M,0.000312,0.999376,30
Q,0.000312,0.999376,251
R,0.000312,0.999376,26
H,0.000313,0.999375,66
M,0.000313,0.999375,22
Q,0.000313,0.999375,215
R,0.000313,0.999375,27
H,0.000314,0.999372,64
M,0.000314,0.999372,22
Q,0.000314,0.999372,96
R,0.000314,0.999372,35
H,0.000315,0.999370,72
M,0.000315,0.999370,33
Q,0.000315,0.999370,185
R,0.000315,0.999370,34
H,0.000316,0.999368,63
M,0.000316,0.999368,24
Q,0.000316,0.999368,188
R,0.000316,0.999368,30
H,0.000317,0.999366,75
M,0.000317,0.999366,28
Q,0.000317,0.999366,180
R,0.000317,0.999366,33
H,0.000318,0.999365,67
M,0.000318,0.999365,28
Q,0.000318,0.999365,145
R,0.000318,0.999365,26
H,0.000319,0.999363,66
M,0.000319,0.999363,26
Q,0.000319,0.999363,148
R,0.000319,0.999363,27
H,0.000320,0.999360,66
M,0.000320,0.999360,24
Q,0.000320,0.999360,208
R,0.000320,0.999360,41
H,0.000321,0.999359,64
M,0.000321,0.999359,23
Q,0.000321,0.999359,217
R,0.000321,0.999359,25
H,0.000322,0.999357,65
M,0.000322,0.999357,32
Q,0.000322,0.999357,330
R,0.000322,0.999357,34
H,0.000323,0.999355,64
M,0.000323,0.999355,29
Q,0.000323,0.999355,191
R,0.000323,0.999355,30
H,0.000324,0.999352,79
M,0.000324,0.999352,33
Q,0.000324,0.999352,282
R,0.000324,0.999352,34
H,0.000325,0.999350,70
M,0.000325,0.999350,30
Q,0.000325,0.999350,196
R,0.000325,0.999350,38
H,0.000326,0.999348,61
M,0.000326,0.999348,25
Q,0.000326,0.999348,169
R,0.000326,0.999348,34
H,0.000327,0.999346,56
M,0.000327,0.999346,31
Q,0.000327,0.999346,172
R,0.000327,0.999346,26
H,0.000328,0.999344,69
M,0.000328,0.999344,23
Q,0.000328,0.999344,165
R,0.000328,0.999344,34
H,0.000329,0.999343,67
M,0.000329,0.999343,24
Q,0.000329,0.999343,187
R,0.000329,0.999343,32
H,0.000330,0.999340,62
M,0.000330,0.999340,22
Q,0.000330,0.999340,125
R,0.000330,0.999340,47
H,0.000331,0.999339,75
M,0.000331,0.999339,34
Q,0.000331,0.999339,108
R,0.000331,0.999339,40
H,0.000332,0.999336,67
M,0.000332,0.999336,32
Q,0.000332,0.999336,160
R,0.000332,0.999336,31
H,0.000333,0.999335,59
M,0.000333,0.999335,26
Q,0.000333,0.999335,132
R,0.000333,0.999335,31
H,0.000334,0.999333,69
M,0.000334,0.999333,30
Q,0.000334,0.999333,193
R,0.000334,0.999333,51
H,0.000335,0.999330,72
M,0.000335,0.999330,29
Q,0.000335,0.999330,139
R,0.000335,0.999330,38
H,0.000336,0.999328,70
M,0.000336,0.999328,26
Q,0.000336,0.999328,131
R,0.000336,0.999328,29
H,0.000337,0.999326,67
M,0.000337,0.999326,32
Q,0.000337,0.999326,235
R,0.000337,0.999326,43
H,0.000338,0.999325,60
M,0.000338,0.999325,23
Q,0.000338,0.999325,222
R,0.000338,0.999325,26
H,0.000339,0.999322,69
M,0.000339,0.999322,29
Q,0.000339,0.999322,158
R,0.000339,0.999322,33
H,0.000340,0.999320,65
M,0.000340,0.999320,24
Q,0.000340,0.999320,245
R,0.000340,0.999320,39
H,0.000341,0.999318,63
M,0.000341,0.999318,25
Q,0.000341,0.999318,197
R,0.000341,0.999318,36
H,0.000342,0.999318,82
M,0.000342,0.999318,44
Q,0.000342,0.999318,234
R,0.000342,0.999318,32
H,0.000343,0.999315,68
M,0.000343,0.999315,22
Q,0.000343,0.999315,163
R,0.000343,0.999315,31
H,0.000344,0.999312,65
M,0.000344,0.999312,30
Q,0.000344,0.999312,97
R,0.000344,0.999312,39
H,0.000345,0.999311,70
M,0.000345,0.999311,27
Q,0.000345,0.999311,174
R,0.000345,0.999311,36
H,0.000346,0.999308,58
M,0.000346,0.999308,22
Q,0.000346,0.999308,148
R,0.000346,0.999308,27
H,0.000347,0.999306,67
M,0.000347,0.999306,32
Q,0.000347,0.999306,134
R,0.000347,0.999306,26
H,0.000348,0.999304,67
M,0.000348,0.999304,31
Q,0.000348,0.999304,96
R,0.000348,0.999304,32
H,0.000349,0.999302,70
M,0.000349,0.999302,24
Q,0.000349,0.999302,211
R,0.000349,0.999302,34
H,0.000350,0.999300,67
M,0.000350,0.999300,26
Q,0.000350,0.999300,156
R,0.000350,0.999300,37
H,0.000351,0.999299,66
M,0.000351,0.999299,24
Q,0.000351,0.999299,141
R,0.000351,0.999299,27
H,0.000352,0.999297,58
M,0.000352,0.999297,31
Q,0.000352,0.999297,400
R,0.000352,0.999297,41
H,0.000353,0.999295,65
M,0.000353,0.999295,22
Q,0.000353,0.999295,183
R,0.000353,0.999295,26
H,0.000354,0.999292,69
M,0.000354,0.999292,30
Q,0.000354,0.999292,278
R,0.000354,0.999292,28
H,0.000355,0.999291,65
M,0.000355,0.999291,22
Q,0.000355,0.999291,172
R,0.000355,0.999291,33
H,0.000356,0.999288,65
M,0.000356,0.999288,34
Q,0.000356,0.999288,180
R,0.000356,0.999288,26
H,0.000357,0.999287,66
M,0.000357,0.999287,26
Q,0.000357,0.999287,199
R,0.000357,0.999287,34
H,0.000358,0.999284,56
M,0.000358,0.999284,22
Q,0.000358,0.999284,129
R,0.000358,0.999284,33
H,0.000359,0.999283,58
M,0.000359,0.999283,21
Q,0.000359,0.999283,229
R,0.000359,0.999283,39
H,0.000360,0.999281,62
M,0.000360,0.999281,26
Q,0.000360,0.999281,115
R,0.000360,0.999281,37
H,0.000361,0.999278,55
M,0.000361,0.999278,27
Q,0.000361,0.999278,176
R,0.000361,0.999278,29
H,0.000362,0.999276,71
M,0.000362,0.999276,28
Q,0.000362,0.999276,212
R,0.000362,0.999276,26
H,0.000363,0.999274,57
M,0.000363,0.999274,29
Q,0.000363,0.999274,221
R,0.000363,0.999274,26
H,0.000364,0.999272,71
M,0.000364,0.999272,24
Q,0.000364,0.999272,153
R,0.000364,0.999272,28
H,0.000365,0.999270,69
M,0.000365,0.999270,24
Q,0.000365,0.999270,203
R,0.000365,0.999270,33
H,0.000366,0.999269,56
M,0.000366,0.999269,24
Q,0.000366,0.999269,229
R,0.000366,0.999269,32
H,0.000367,0.999267,64
M,0.000367,0.999267,29
Q,0.000367,0.999267,142
R,0.000367,0.999267,28
H,0.000368,0.999264,58
M,0.000368,0.999264,28
Q,0.000368,0.999264,190
R,0.000368,0.999264,27
H,0.000369,0.999262,70
M,0.000369,0.999262,23
Q,0.000369,0.999262,164
R,0.000369,0.999262,27
H,0.000370,0.999260,62
M,0.000370,0.999260,24
Q,0.000370,0.999260,209
R,0.000370,0.999260,34
H,0.000371,0.999258,61
M,0.000371,0.999258,27
Q,0.000371,0.999258,97
R,0.000371,0.999258,30
H,0.000372,0.999257,58
M,0.000372,0.999257,33
Q,0.000372,0.999257,114
R,0.000372,0.999257,34
H,0.000373,0.999254,64
M,0.000373,0.999254,23
Q,0.000373,0.999254,181
R,0.000373,0.999254,38
H,0.000374,0.999253,64
M,0.000374,0.999253,27
Q,0.000374,0.999253,234
R,0.000374,0.999253,29
H,0.000375,0.999251,56
M,0.000375,0.999251,31
Q,0.000375,0.999251,98
R,0.000375,0.999251,37
H,0.000376,0.999248,59
M,0.000376,0.999248,27
Q,0.000376,0.999248,183
R,0.000376,0.999248,29
H,0.000377,0.999247,65
M,0.000377,0.999247,30
Q,0.000377,0.999247,154
R,0.000377,0.999247,29
H,0.000378,0.999244,63
M,0.000378,0.999244,25
Q,0.000378,0.999244,88
R,0.000378,0.999244,29
H,0.000379,0.999244,75
M,0.000379,0.999244,27
Q,0.000379,0.999244,201
R,0.000379,0.999244,26
H,0.000380,0.999240,60
M,0.000380,0.999240,23
Q,0.000380,0.999240,113
R,0.000380,0.999240,46
H,0.000381,0.999238,60
M,0.000381,0.999238,22
Q,0.000381,0.999238,97
R,0.000381,0.999238,36
H,0.000382,0.999237,69
M,0.000382,0.999237,33
Q,0.000382,0.999237,127
R,0.000382,0.999237,32
H,0.000383,0.999235,59
M,0.000383,0.999235,27
Q,0.000383,0.999235,99
R,0.000383,0.999235,34
H,0.000384,0.999232,63
M,0.000384,0.999232,23
Q,0.000384,0.999232,91
R,0.000384,0.999232,35
H,0.000385,0.999231,62
M,0.000385,0.999231,22
Q,0.000385,0.999231,153
R,0.000385,0.999231,39
H,0.000386,0.999228,64
M,0.000386,0.999228,24
Q,0.000386,0.999228,113
R,0.000386,0.999228,33
H,0.000387,0.999227,63
M,0.000387,0.999227,38
Q,0.000387,0.999227,204
R,0.000387,0.999227,43
H,0.000388,0.999224,70
M,0.000388,0.999224,33
Q,0.000388,0.999224,109
R,0.000388,0.999224,28
H,0.000389,0.999223,65
M,0.000389,0.999223,26
Q,0.000389,0.999223,69
R,0.000389,0.999223,28
H,0.000390,0.999221,64
M,0.000390,0.999221,26
Q,0.000390,0.999221,135
R,0.000390,0.999221,36
H,0.000391,0.999218,69
M,0.000391,0.999218,29
Q,0.000391,0.999218,185
R,0.000391,0.999218,27
H,0.000392,0.999216,61
M,0.000392,0.999216,31
Q,0.000392,0.999216,183
R,0.000392,0.999216,40
H,0.000393,0.999214,62
M,0.000393,0.999214,28
Q,0.000393,0.999214,132
R,0.000393,0.999214,32
H,0.000394,0.999212,65
M,0.000394,0.999212,22
Q,0.000394,0.999212,191
R,0.000394,0.999212,34
H,0.000395,0.999211,65
M,0.000395,0.999211,35
Q,0.000395,0.999211,135
R,0.000395,0.999211,43
H,0.000396,0.999208,70
M,0.000396,0.999208,22
Q,0.000396,0.999208,157
R,0.000396,0.999208,33
H,0.000397,0.999206,66
M,0.000397,0.999206,33
Q,0.000397,0.999206,99
R,0.000397,0.999206,32
H,0.000398,0.999206,70
M,0.000398,0.999206,28
Q,0.000398,0.999206,181
R,0.000398,0.999206,28
H,0.000399,0.999202,81
M,0.000399,0.999202,29
Q,0.000399,0.999202,89
R,0.000399,0.999202,33
H,0.000400,0.999200,61
M,0.000400,0.999200,26
Q,0.000400,0.999200,159
R,0.000400,0.999200,36
H,0.000401,0.999199,63
M,0.000401,0.999199,27
Q,0.000401,0.999199,114
R,0.000401,0.999199,30
H,0.000402,0.999197,64
M,0.000402,0.999197,27
Q,0.000402,0.999197,220
R,0.000402,0.999197,31
H,0.000403,0.999194,73
M,0.000403,0.999194,26
Q,0.000403,0.999194,161
R,0.000403,0.999194,28
H,0.000404,0.999192,75
M,0.000404,0.999192,23
Q,0.000404,0.999192,189
R,0.000404,0.999192,27
H,0.000405,0.999191,73
M,0.000405,0.999191,26
Q,0.000405,0.999191,192
R,0.000405,0.999191,48
H,0.000406,0.999188,74
M,0.000406,0.999188,24
Q,0.000406,0.999188,246
R,0.000406,0.999188,27
H,0.000407,0.999187,68
M,0.000407,0.999187,35
Q,0.000407,0.999187,209
R,0.000407,0.999187,26
H,0.000408,0.999185,63
M,0.000408,0.999185,26
Q,0.000408,0.999185,183
R,0.000408,0.999185,34
H,0.000409,0.999185,63
M,0.000409,0.999185,22
Q,0.000409,0.999185,80
R,0.000409,0.999185,27
H,0.000410,0.999182,61
M,0.000410,0.999182,22
Q,0.000410,0.999182,139
R,0.000410,0.999182,39
H,0.000411,0.999179,81
M,0.000411,0.999179,33
Q,0.000411,0.999179,124
R,0.000411,0.999179,43
H,0.000412,0.999177,74
M,0.000412,0.999177,29
Q,0.000412,0.999177,123
R,0.000412,0.999177,41
H,0.000413,0.999175,65
M,0.000413,0.999175,25
Q,0.000413,0.999175,145
R,0.000413,0.999175,27
H,0.000414,0.999173,70
M,0.000414,0.999173,24
Q,0.000414,0.999173,175
R,0.000414,0.999173,31
H,0.000415,0.999173,69
M,0.000415,0.999173,23
Q,0.000415,0.999173,176
R,0.000415,0.999173,37
H,0.000416,0.999170,63
M,0.000416,0.999170,21
Q,0.000416,0.999170,207
R,0.000416,0.999170,28
H,0.000417,0.999166,63
M,0.000417,0.999166,27
Q,0.000417,0.999166,251
R,0.000417,0.999166,29
H,0.000418,0.999164,71
M,0.000418,0.999164,27
Q,0.000418,0.999164,124
R,0.000418,0.999164,32
H,0.000419,0.999163,67
M,0.000419,0.999163,22
Q,0.000419,0.999163,197
R,0.000419,0.999163,45
H,0.000420,0.999160,81
M,0.000420,0.999160,35
Q,0.000420,0.999160,193
R,0.000420,0.999160,38
H,0.000421,0.999161,72
M,0.000421,0.999161,26
Q,0.000421,0.999161,295
R,0.000421,0.999161,32
H,0.000422,0.999157,66
M,0.000422,0.999157,30
Q,0.000422,0.999157,93
R,0.000422,0.999157,28
H,0.000423,0.999154,64
M,0.000423,0.999154,27
Q,0.000423,0.999154,167
R,0.000423,0.999154,28
H,0.000424,0.999152,66
M,0.000424,0.999152,36
Q,0.000424,0.999152,181
R,0.000424,0.999152,31
H,0.000425,0.999151,60
M,0.000425,0.999151,34
Q,0.000425,0.999151,86
R,0.000425,0.999151,32
H,0.000426,0.999148,55
M,0.000426,0.999148,25
Q,0.000426,0.999148,235
R,0.000426,0.999148,35
H,0.000427,0.999148,68
M,0.000427,0.999148,31
Q,0.000427,0.999148,128
R,0.000427,0.999148,43
H,0.000428,0.999144,68
M,0.000428,0.999144,25
Q,0.000428,0.999144,193
R,0.000428,0.999144,28
H,0.000429,0.999142,65
M,0.000429,0.999142,22
Q,0.000429,0.999142,124
R,0.000429,0.999142,26
H,0.000430,0.999140,56
M,0.000430,0.999140,30
Q,0.000430,0.999140,76
R,0.000430,0.999140,52
H,0.000431,0.999141,61
M,0.000431,0.999141,23
Q,0.000431,0.999141,130
R,0.000431,0.999141,33
H,0.000432,0.999137,62
M,0.000432,0.999137,34
Q,0.000432,0.999137,141
R,0.000432,0.999137,26
H,0.000433,0.999135,68
M,0.000433,0.999135,52
Q,0.000433,0.999135,147
R,0.000433,0.999135,27
H,0.000434,0.999133,67
M,0.000434,0.999133,34
Q,0.000434,0.999133,165
R,0.000434,0.999133,27
H,0.000435,0.999132,60
M,0.000435,0.999132,22
Q,0.000435,0.999132,131
R,0.000435,0.999132,34
H,0.000436,0.999128,55
M,0.000436,0.999128,22
Q,0.000436,0.999128,153
R,0.000436,0.999128,29
H,0.000437,0.999126,65
M,0.000437,0.999126,32
Q,0.000437,0.999126,164
R,0.000437,0.999126,37
H,0.000438,0.999125,79
M,0.000438,0.999125,26
Q,0.000438,0.999125,197
R,0.000438,0.999125,32
H,0.000439,0.999122,64
M,0.000439,0.999122,22
Q,0.000439,0.999122,161
R,0.000439,0.999122,26
H,0.000440,0.999120,64
M,0.000440,0.999120,23
Q,0.000440,0.999120,120
R,0.000440,0.999120,42
H,0.000441,0.999119,69
M,0.000441,0.999119,30
Q,0.000441,0.999119,174
R,0.000441,0.999119,26
H,0.000442,0.999117,68
M,0.000442,0.999117,40
Q,0.000442,0.999117,143
R,0.000442,0.999117,29
H,0.000443,0.999114,64
M,0.000443,0.999114,22
Q,0.000443,0.999114,250
R,0.000443,0.999114,36
H,0.000444,0.999112,66
M,0.000444,0.999112,22
Q,0.000444,0.999112,82
R,0.000444,0.999112,34
H,0.000445,0.999110,75
M,0.000445,0.999110,23
Q,0.000445,0.999110,191
R,0.000445,0.999110,48
H,0.000446,0.999108,60
M,0.000446,0.999108,30
Q,0.000446,0.999108,128
R,0.000446,0.999108,39
H,0.000447,0.999106,60
M,0.000447,0.999106,35
Q,0.000447,0.999106,87
R,0.000447,0.999106,32
H,0.000448,0.999104,57
M,0.000448,0.999104,22
Q,0.000448,0.999104,158
R,0.000448,0.999104,26
H,0.000449,0.999102,74
M,0.000449,0.999102,27
Q,0.000449,0.999102,164
R,0.000449,0.999102,27
H,0.000450,0.999102,68
M,0.000450,0.999102,24
Q,0.000450,0.999102,144
R,0.000450,0.999102,42
H,0.000451,0.999099,65
M,0.000451,0.999099,25
Q,0.000451,0.999099,150
R,0.000451,0.999099,35
H,0.000452,0.999097,68
M,0.000452,0.999097,32
Q,0.000452,0.999097,137
R,0.000452,0.999097,26
H,0.000453,0.999097,58
M,0.000453,0.999097,23
Q,0.000453,0.999097,143
R,0.000453,0.999097,32
H,0.000454,0.999093,75
M,0.000454,0.999093,30
Q,0.000454,0.999093,160
R,0.000454,0.999093,27
H,0.000455,0.999092,63
M,0.000455,0.999092,31
Q,0.000455,0.999092,130
R,0.000455,0.999092,39
H,0.000456,0.999089,67
M,0.000456,0.999089,23
Q,0.000456,0.999089,107
R,0.000456,0.999089,31
H,0.000457,0.999089,72
M,0.000457,0.999089,30
Q,0.000457,0.999089,156
R,0.000457,0.999089,31
H,0.000458,0.999084,60
M,0.000458,0.999084,22
Q,0.000458,0.999084,164
R,0.000458,0.999084,39
H,0.000459,0.999084,62
M,0.000459,0.999084,26
Q,0.000459,0.999084,205
R,0.000459,0.999084,33
H,0.000460,0.999082,58
M,0.000460,0.999082,32
Q,0.000460,0.999082,196
R,0.000460,0.999082,38
H,0.000461,0.999078,66
M,0.000461,0.999078,27
Q,0.000461,0.999078,154
R,0.000461,0.999078,39
H,0.000462,0.999078,60
M,0.000462,0.999078,29
Q,0.000462,0.999078,176
R,0.000462,0.999078,35
H,0.000463,0.999075,58
M,0.000463,0.999075,22
Q,0.000463,0.999075,142
R,0.000463,0.999075,35
H,0.000464,0.999072,67
M,0.000464,0.999072,22
Q,0.000464,0.999072,178
R,0.000464,0.999072,37
H,0.000465,0.999070,57
M,0.000465,0.999070,25
Q,0.000465,0.999070,162
R,0.000465,0.999070,50
H,0.000466,0.999068,69
M,0.000466,0.999068,24
Q,0.000466,0.999068,87
R,0.000466,0.999068,34
H,0.000467,0.999070,62
M,0.000467,0.999070,32
Q,0.000467,0.999070,200
R,0.000467,0.999070,28
H,0.000468,0.999066,61
M,0.000468,0.999066,22
Q,0.000468,0.999066,187
R,0.000468,0.999066,28
H,0.000469,0.999062,63
M,0.000469,0.999062,21
Q,0.000469,0.999062,213
R,0.000469,0.999062,28
H,0.000470,0.999062,65
M,0.000470,0.999062,25
Q,0.000470,0.999062,95
R,0.000470,0.999062,33
H,0.000471,0.999058,61
M,0.000471,0.999058,26
Q,0.000471,0.999058,148
R,0.000471,0.999058,29
H,0.000472,0.999056,68
M,0.000472,0.999056,28
Q,0.000472,0.999056,267
R,0.000472,0.999056,26
H,0.000473,0.999054,57
M,0.000473,0.999054,24
Q,0.000473,0.999054,89
R,0.000473,0.999054,27
H,0.000474,0.999056,72
M,0.000474,0.999056,24
Q,0.000474,0.999056,85
R,0.000474,0.999056,27
H,0.000475,0.999050,57
M,0.000475,0.999050,23
Q,0.000475,0.999050,144
R,0.000475,0.999050,54
H,0.000476,0.999049,64
M,0.000476,0.999049,25
Q,0.000476,0.999049,178
R,0.000476,0.999049,26
H,0.000477,0.999046,70
M,0.000477,0.999046,27
Q,0.000477,0.999046,170
R,0.000477,0.999046,29
H,0.000478,0.999045,61
M,0.000478,0.999045,22
Q,0.000478,0.999045,78
R,0.000478,0.999045,27
H,0.000479,0.999043,79
M,0.000479,0.999043,26
Q,0.000479,0.999043,98
R,0.000479,0.999043,39
H,0.000480,0.999041,72
M,0.000480,0.999041,22
Q,0.000480,0.999041,200
R,0.000480,0.999041,60
H,0.000481,0.999038,57
M,0.000481,0.999038,28
Q,0.000481,0.999038,112
R,0.000481,0.999038,26
H,0.000482,0.999038,60
M,0.000482,0.999038,30
Q,0.000482,0.999038,126
R,0.000482,0.999038,25
H,0.000483,0.999034,58
M,0.000483,0.999034,25
Q,0.000483,0.999034,104
